No.,Food_ID,Nama Bahan Makanan,Fast_Food,Sumber,Tipe,Jenis_Olahan,Air (g),Energi (Kal),Protein (g),Lemak (g),Karbohidrat (g),Serat (g),Abu (g),Kalsium (Ca) (mg),Fosfor (P) (mg),Besi (Fe) (mg),Natrium (Na) (mg),Kalium (Ka) (mg),Tembaga (Cu) (mg),Seng (Zn) (mg),Retinol (vit. A) (mcg),β-karoten (mcg),Karoten total (mcg),Thiamin (vit. B1) (mg),Riboflavin (vit. B2) (mg),Niasin (mg),Vitamin C (mg),BDD (%),Mentah / Olahan,Kelompok Makanan,Sumber TKPI 2019,Fast_Food_New,Tipe_New,Jenis_Olahan_New,Mentah / Olahan_New,Kelompok Makanan_New,Fast_Food_New_0,Fast_Food_New_1,Tipe_New_0,Tipe_New_1,Jenis_Olahan_New_0,Jenis_Olahan_New_1,Jenis_Olahan_New_2,Jenis_Olahan_New_3,Jenis_Olahan_New_4,Jenis_Olahan_New_5,Jenis_Olahan_New_6,Jenis_Olahan_New_7,Jenis_Olahan_New_8,Jenis_Olahan_New_9,Jenis_Olahan_New_10,Mentah / Olahan_New_0,Mentah / Olahan_New_1,Kelompok Makanan_New_0,Kelompok Makanan_New_1,Kelompok Makanan_New_2,Kelompok Makanan_New_3,Kelompok Makanan_New_4,Kelompok Makanan_New_5,Kelompok Makanan_New_6,Kelompok Makanan_New_7,Kelompok Makanan_New_8, Daging Ayam, Daging Kambing, Daging Kerbau, Daging Sapi, Ikan, Kedelai, Sayur, Telur,Beras,Biji-bijian,Buah,Daging Ayam,Daging Babi,Daging Kambing,Daging Sapi,Ikan,Kedelai,Sayur,Susu,Telur Ayam,Tepung,Umbi-umbian
78,FNT078,Gurame asem manis,Tidak,Ikan,Makanan Berat,Goreng,63.1,192,12.7,10.1,12.7,0.0,2.4,283.0,169.0,1.1,0.0,0.0,0.0,0.0,19.0,0.0,1.44,0.1,0.0,0.0,0.0,100,Olahan,Ikan dsb,KZGPI01990,0,0,3,0,2,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
79,FNT079,Ikan asar merah,Tidak,Ikan,Makanan Berat,Panggang,69.2,146,17.7,5.9,5.6,0.0,1.6,100.0,240.0,4.0,170.0,310.0,0.3,1.4,224.0,0.0,0.0,0.0,0.0,0.0,0.0,100,Olahan,Ikan dsb,KZGMI02001,0,0,7,0,2,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
80,FNT080,Saboko gurita,Tidak,Ikan,Makanan Berat,Panggang,76.2,87,15.7,1.5,2.6,0.0,4.1,60.0,14.0,2.1,200.0,180.0,0.9,4.0,38.0,0.0,0.0,0.0,0.0,0.0,0.0,100,Olahan,Ikan dsb,KZGMI02001,0,0,7,0,2,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
81,FNT081,Saboko saltan,Tidak,Ikan,Makanan Berat,Panggang,76.0,113,17.1,3.6,3.0,0.0,0.3,240.0,60.0,0.5,40.0,350.0,0.2,0.6,27.0,0.0,0.0,0.0,0.0,0.1,0.0,100,Olahan,Ikan dsb,KZGMI02001,0,0,7,0,2,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
82,FNT082,Saboko sardin,Tidak,Ikan,Makanan Berat,Panggang,70.0,110,12.9,4.3,4.9,0.0,7.9,220.0,520.0,6.0,200.0,280.0,0.2,3.9,37.0,0.0,0.0,0.0,0.0,0.0,0.0,100,Olahan,Ikan dsb,KZGMI02001,0,0,7,0,2,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
83,FNT083,Gulai asam keueung,Tidak,Ikan,Makanan Berat,Gulai,86.0,52,10.0,0.5,1.8,0.0,1.7,62.0,102.0,0.3,332.0,141.0,0.0,1.0,0.0,0.0,0.0,0.18,0.34,0.0,0.0,100,Olahan,Ikan dsb,KZGMI02001,0,0,4,0,2,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
84,FNT084,Gulai keumamah,Tidak,Ikan,Makanan Berat,Gulai,81.4,110,5.9,8.2,3.2,0.0,1.3,32.0,96.0,1.0,335.0,121.0,0.2,0.9,0.0,0.0,0.0,0.33,0.04,0.0,0.0,100,Olahan,Ikan dsb,KGZMI02001,0,0,4,0,2,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
85,FNT085,Biskuit,Ya,Tepung,Makanan Ringan,Panggang,2.2,458,6.9,14.4,75.1,2.1,1.4,62.0,87.0,2.7,241.0,20.3,0.16,0.6,0.0,14.0,0.0,0.09,0.15,1.4,0.0,100,Olahan,Serealia,DABM01964,1,1,7,0,5,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
86,FNT086,Bakpia,Tidak,Tepung,Makanan Ringan,Panggang,38.9,272,8.7,6.7,44.1,0.9,1.6,194.0,117.0,4.5,0.0,0.0,0.0,0.0,0.0,0.0,1.392,0.31,1.0,2.9,0.0,100,Olahan,Serealia,KZGPI01990,0,1,7,0,5,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
87,FNT087,Bakwan,Ya,Tepung,Makanan Ringan,Goreng,40.5,280,8.2,10.2,39.0,3.4,2.1,204.0,79.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08,0.0,0.0,0.0,100,Olahan,Serealia,KZGPI01990,1,1,3,0,5,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
88,FNT088,Dodol bali,Tidak,Beras,Makanan Ringan,Rebus,26.5,298,3.7,2.1,65.9,0.4,1.8,70.0,76.0,2.5,0.0,0.0,0.0,0.0,0.0,0.0,496.0,0.28,0.0,2.5,0.0,100,Olahan,Serealia,KZGPI01990,0,1,9,0,5,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
89,FNT089,Dodol galamai,Tidak,Beras,Makanan Ringan,Rebus,16.5,348,0.4,3.8,76.1,0.5,1.2,41.0,144.0,2.6,38.0,76.0,0.3,2.1,0.0,0.0,0.0,0.03,0.06,1.8,0.0,100,Olahan,Serealia,KZGMI02001,0,1,9,0,5,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
90,FNT090,Dodol kedondong,Tidak,Beras,Makanan Ringan,Rebus,26.4,331,1.9,7.6,63.8,1.0,0.4,90.0,55.0,2.3,0.0,0.0,0.0,0.0,0.0,0.0,408.0,0.11,0.0,0.8,5.0,100,Olahan,Serealia,KZGPI01990,0,1,9,0,5,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
91,FNT091,Dodol manado,Tidak,Beras,Makanan Ringan,Rebus,26.1,373,4.3,16.5,51.9,0.4,1.2,41.0,142.0,2.4,35.0,72.0,0.3,2.1,0.0,0.0,0.0,0.04,0.06,2.1,0.0,100,Olahan,Serealia,KZGMI02001,0,1,9,0,5,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
92,FNT092,Roti putih,Ya,Tepung,Makanan Berat,Panggang,40.0,248,8.0,1.2,50.0,9.1,0.8,10.0,95.0,1.5,530.0,91.0,0.15,0.9,0.0,0.0,0.0,0.1,0.29,2.4,0.0,100,Olahan,Serealia,DABM01964,1,0,7,0,5,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
93,FNT093,Apel,Tidak,Buah,Makanan Ringan,Mentah,84.1,58,0.3,0.4,14.9,2.6,0.3,6.0,10.0,0.3,2.0,130.0,124.2,0.3,0.0,30.0,90.0,0.04,0.03,0.1,5.0,88,Tunggal,Buah,DABM01964,0,1,6,1,0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
94,FNT094,Semangka,Tidak,Buah,Makanan Ringan,Mentah,92.1,28,0.5,0.2,6.9,0.4,0.3,7.0,12.0,0.2,7.0,93.8,0.04,0.1,0.0,315.0,590.0,0.05,0.05,0.3,6.0,46,Tunggal,Buah,DABM01964,0,1,6,1,0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
95,FNT095,Belimbing,Tidak,Buah,Makanan Ringan,Mentah,90.0,36,0.4,0.4,8.8,3.3,0.4,4.0,12.0,1.1,4.0,130.0,0.0,0.1,0.0,29.0,170.0,0.03,0.0,0.0,35.0,86,Tunggal,Buah,DABM01964,0,1,6,1,0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
96,FNT096,Telur mata sapi,Ya,Telur Ayam,Makanan Berat,Goreng,0.0,240,11.0,0.0,0.0,0.0,0.0,54.0,0.0,2.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.0,0.0,0.0,100,Olahan,Telur,KZGPI01990,1,0,3,0,7,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
97,FNT097,Ayam Goreng,Tidak,Daging Ayam,Makanan Berat,Goreng,46.2,275,37.4,12.4,1.3,0.0,2.9,116.0,237.0,5.8,176.0,321.9,0.16,1.5,10.0,0.0,50.0,0.1,0.0,0.0,0.0,100,Olahan,Daging,KZGPI01990,0,0,3,0,1,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
98,FNT098,Ikan Lele Goreng,Tidak,Ikan,Makanan Berat,Goreng,47.5,372,7.8,36.3,3.5,0.0,4.9,289.0,295.0,5.3,0.0,0.0,0.0,0.0,64.0,0.0,12.07,0.12,0.0,0.0,0.0,100,Olahan,Ikan dsb,KZGPI01990,0,0,3,0,2,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
99,FNT099,Nasi,Ya,Beras,Makanan Berat,Kukus,56.7,180,3.0,0.3,39.8,0.2,0.2,25.0,27.0,0.4,1.0,38.0,0.1,0.6,0.0,0.0,0.0,0.05,0.1,2.6,0.0,100,Olahan,Serealia,KZGPI01990,1,0,5,0,5,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
100,FNT100,Telur dadar,Ya,Telur Ayam,Makanan Berat,Goreng,61.9,251,16.3,19.4,1.4,0.0,1.0,62.0,250.0,2.5,0.0,0.0,0.0,0.0,36.0,0.0,221.0,0.21,0.0,0.0,0.0,100,Olahan,Telur,KZGPI01990,1,0,3,0,7,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
101,FNT101,"Tempe kedelai murni, goreng",Ya,Kedelai,Makanan Ringan,Goreng,36.8,350,24.5,26.6,10.4,4.2,1.8,202.0,296.0,4.9,22.0,626.7,0.8,2.5,0.0,0.0,78.0,0.24,0.6,3.3,0.0,100,Olahan,Kacang,KZGPI01990,1,1,3,0,3,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
102,FNT102,"Ikan Papuyu, Bakar",Tidak,Ikan,Makanan Berat,Bakar,66.6,152,17.6,6.1,6.7,0.0,3.0,244.0,227.0,3.4,320.0,224.0,0.2,1.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,100,Olahan,Ikan dsb,KZGMI02001,0,0,1,0,2,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
103,FNT103,"Mujahir Acar Kuning, Masakan",Tidak,Ikan,Makanan Berat,Tumis,43.1,330,17.8,23.4,12.1,1.1,4.6,154.0,357.0,5.3,0.0,0.0,0.0,0.0,24.0,0.0,4.13,0.15,0.0,0.0,0.0,100,Olahan,Ikan dsb,KZGPI01990,0,0,10,0,2,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
104,FNT104,"Pindang Kenari, Masakan",Tidak,Ikan,Makanan Berat,Rebus,80.1,124,9.5,9.6,0.0,0.0,2.8,120.0,220.0,1.3,370.0,270.0,0.3,1.2,18.0,381.0,0.0,0.0,0.0,0.1,0.0,100,Olahan,Ikan dsb,KZGMI02001,0,0,9,0,2,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
105,FNT105,"Pencok Lele, Masakan",Tidak,Ikan,Makanan Berat,Goreng,47.5,372,7.8,36.3,3.5,0.0,4.9,289.0,295.0,5.3,0.0,0.0,0.0,0.0,64.0,0.0,12.07,0.12,0.0,0.0,0.0,100,Olahan,Ikan dsb,KZGPI01990,0,0,3,0,2,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
106,FNT106,Sate Bandeng,Tidak,Ikan,Makanan Berat,Bakar,47.1,283,12.1,16.8,20.9,2.0,3.1,118.0,186.0,1.2,543.0,199.0,0.2,0.9,0.0,2.0,0.0,0.02,0.02,0.0,0.3,82,Olahan,Ikan dsb,BKP,0,0,1,0,2,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
107,FNT107,Tekwan,Tidak,Ikan,Makanan Berat,Rebus,86.7,53,1.9,0.9,9.4,0.0,1.1,9.0,41.0,1.0,174.0,42.0,0.0,0.0,99.0,0.0,0.0,0.1,0.02,0.4,0.0,100,Olahan,Ikan dsb,KZGMI02001,0,0,9,0,2,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
108,FNT108,Gado0Gado,Tidak,Sayur,Makanan Ringan,Kukus,68.5,137,6.1,3.2,21.0,1.1,1.5,301.0,135.0,7.5,0.0,0.0,0.0,0.0,3.0,0.0,5.929,0.1,0.0,0.0,1.0,100,Olahan,Sayur,KZGPI01990,0,1,5,0,4,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
109,FNT109,"Gudeg, Sayur",Tidak,Sayur,Makanan Ringan,Kukus,69.2,160,3.3,9.2,16.0,2.3,2.1,62.0,55.0,12.8,0.0,0.0,0.0,0.0,0.0,0.0,166.0,0.15,0.0,0.0,0.0,100,Olahan,Sayur,KZGPI01990,0,1,5,0,4,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
110,FNT110,"Cap Cai, Sayur",Tidak,Sayur,Makanan Ringan,Rebus,82.7,97,5.8,6.3,4.2,0.6,1.0,287.0,89.0,1.8,405.0,0.0,0.0,0.0,45.0,0.0,1.64,0.21,0.0,0.0,1.0,100,Olahan,Sayur,KZGMS01993,0,1,9,0,4,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
111,FNT111,Rujak Cingur,Tidak,"Buah, Sayur",Makanan Ringan,Mentah,70.1,153,11.3,8.4,8.0,1.4,1.4,256.0,143.0,4.4,0.0,0.0,0.0,0.0,18.0,0.0,2.88,0.16,0.0,0.0,2.0,100,Olahan,Sayur,KZGPI01990,0,1,6,0,4,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
112,FNT112,"Ikan Sanggang, masakan",Tidak,Ikan,Makanan Berat,Goreng,42.6,240,21.7,7.7,20.7,0.0,7.3,159.0,362.0,9.8,2.041,159.0,1.5,8.8,0.0,0.0,0.0,0.51,0.02,0.0,0.0,100,Olahan,Ikan dsb,KZGMI02001,0,0,3,0,2,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
113,FNT113,"Dendeng Mujahir, Goreng",Tidak,Ikan,Makanan Berat,Goreng,6.5,598,74.3,26.9,9.2,0.0,13.1,1.957,1.447,7.4,0.0,0.0,0.0,0.0,18.0,0.0,25.0,0.19,0.0,0.0,0.0,100,Olahan,Ikan dsb,KZGPI01990,0,0,3,0,2,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
114,FNT114,"Dendeng Belut, Goreng",Tidak,Ikan,Makanan Berat,Goreng,8.2,382,55.7,14.1,8.0,0.0,14.0,1.069,654.0,15.4,0.0,0.0,0.0,0.0,28.0,0.0,1.48,0.48,0.0,0.0,0.0,100,Olahan,Ikan dsb,KZGPI01990,0,0,3,0,2,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
115,FNT115,Fillet O-Fish,Tidak,Ikan,Makanan Berat,Goreng,51.0,270,12.3,15.9,19.3,0.2,1.5,239.0,272.0,1.8,439.0,0.0,0.0,0.0,34.0,0.0,580.0,0.59,0.0,0.0,0.0,100,Olahan,Ikan dsb,KZGMS01993,0,0,3,0,2,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
116,FNT116,Sardines dalam kaleng,Ya,Ikan,Makanan Berat,Tumis,47.1,338,21.1,27.0,1.0,0.0,3.8,354.0,434.0,3.5,0.0,0.0,0.0,0.0,76.0,0.0,0.0,0.1,0.0,0.0,0.0,100,Olahan,Ikan dsb,DABM060/64,1,0,10,0,2,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
117,FNT117,"Gulai Ikan Paya, Masakan",Tidak,Ikan,Makanan Ringan,Tumis,72.1,148,10.0,9.8,5.0,0.0,3.1,103.0,82.0,0.7,525.0,256.0,0.1,0.9,0.0,0.0,0.0,0.26,0.02,0.0,0.0,100,Olahan,Ikan dsb,KZGMI02001,0,1,10,0,2,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
118,FNT118,Es Krim,Ya,Susu,Makanan Berat,Beku,62.1,210,4.0,12.5,20.6,0.0,0.8,123.0,99.0,0.1,78.0,193.4,0.0,0.7,158.0,0.2,0.0,0.04,0.23,0.1,1.0,100,Olahan,Susu,DABM01964,1,0,2,0,6,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
119,FNT119,"Ayam Taliwang, Masakan",Tidak,Daging Ayam,Makanan Berat,Goreng,57.5,264,18.2,20.1,2.7,0.0,1.5,94.0,164.0,2.0,507.0,408.0,0.4,12.3,1.067,0.0,0.0,0.0,0.0,0.0,0.0,100,Olahan,Daging,KZGMI02001,0,0,3,0,1,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
120,FNT120,Gulai Kambing,Tidak,Daging Kambing,Makanan Berat,Tumis,78.4,126,4.2,9.4,6.2,0.0,1.8,45.0,73.0,1.3,302.0,138.0,0.2,1.1,151.0,0.0,0.0,0.13,0.01,0.0,0.0,100,Olahan,Daging,KZGMI02001,0,0,10,0,1,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
